phenotype,code,term,name,comment
Immunodeficiencies,190980000,SNOMED,Selective IgM immunodeficiency,
Immunodeficiencies,190981001,SNOMED,Selective IgG immunodeficiency,
Immunodeficiencies,190986006,SNOMED,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinaemia,
Immunodeficiencies,190995003,SNOMED,Thymic aplasia or dysplasia with immunodeficiency,
Immunodeficiencies,190996002,SNOMED,Severe combined immunodefiency with reticular dysgenesis,
Immunodeficiencies,190997006,SNOMED,Severe combined immunodeficiency with low T- and B-cell numbers,
Immunodeficiencies,190998001,SNOMED,Severe combined immunodeficiency with low or normal B-cell numbers,
Immunodeficiencies,191001007,SNOMED,Major histocompatibility complex class I deficiency,
Immunodeficiencies,191002000,SNOMED,Major histocompatibility complex class II deficiency,
Immunodeficiencies,191008001,SNOMED,Immunodeficiency following hereditary defective response to Epstein-Barr virus,
Immunodeficiencies,191011000,SNOMED,Common variable immunodeficiency with predominant abnormalities of B-cell numbers and functions,
Immunodeficiencies,191013002,SNOMED,Common variable immunodeficiency with autoantibodies to B- or T-cells,
Immunodeficiencies,191018006,SNOMED,Lymphocyte function antigen-1 defect,
Immunodeficiencies,234532001,SNOMED,Immunodeficiency disorder,
Immunodeficiencies,234532001,SNOMED,[X]Other immunodeficiencies+predominantly antibody defects,
Immunodeficiencies,234532001,SNOMED,[X]Other combined immunodeficiency disorders,
Immunodeficiencies,234532001,SNOMED,[X]Other common variable immunodeficiencies,
Immunodeficiencies,234532001,SNOMED,[X]Other specified immunodeficiency disorders,
Immunodeficiencies,234535004,SNOMED,Selective immunoglobulin dysfunction,
Immunodeficiencies,234631003,SNOMED,"Immunodeficiency associated+major defect, unspecified",
Immunodeficiencies,267459007,SNOMED,Deficiencies of humoral immunity,
Immunodeficiencies,267460002,SNOMED,Congenital hypogammaglobulinaemia,
Immunodeficiencies,398055000,SNOMED,T-lymphocyte deficiency,
Immunodeficiencies,398271008,SNOMED,Cellular immunity syndrome,
Immunodeficiencies,398293003,SNOMED,Deficiencies of cell-mediated immunity,
Immunodeficiencies,398293003,SNOMED,Predominantly T-cell immuno-deficiency NOS,
Immunodeficiencies,765145001,SNOMED,Swiss type agammaglobulinaemia,
Immunodeficiencies,767263007,SNOMED,DiGeorge syndrome,
Infection_of_bones_and_joints,A180,ICD10,Tuberculosis of bones and joints,
Infection_of_bones_and_joints,A544,ICD10,Gonococcal infection of musculoskeletal system,
Infection_of_bones_and_joints,B453,ICD10,Osseous cryptococcosis,
Infection_of_bones_and_joints,B672,ICD10,Echinococcus granulosus infection of bone,
Infection_of_bones_and_joints,B902,ICD10,Sequelae of tuberculosis of bones and joints,
Infection_of_bones_and_joints,M00,ICD10,Pyogenic arthritis,
Infection_of_bones_and_joints,M009,ICD10,"Pyogenic arthritis, unspecified",
Infection_of_bones_and_joints,M00X,ICD10,Pyogenic arthritis,
Infection_of_bones_and_joints,M01,ICD10,Direct infections of joint in infectious and parasitic diseases classified elsewhere,
Infection_of_bones_and_joints,M01X,ICD10,Direct infections of joint in infectious and parasitic diseases classified elsewhere,
Infection_of_bones_and_joints,M462,ICD10,Osteomyelitis of vertebra,
Infection_of_bones_and_joints,M463,ICD10,Infection of intervertebral disc (pyogenic),
Infection_of_bones_and_joints,M464,ICD10,Discitis,
Infection_of_bones_and_joints,M465,ICD10,Other infective spondylopathies,
Infection_of_bones_and_joints,M490,ICD10,Tuberculosis of spine,
Infection_of_bones_and_joints,M491,ICD10,Brucella spondylitis,
Infection_of_bones_and_joints,M492,ICD10,Enterobacterial spondylitis,
Infection_of_bones_and_joints,M493,ICD10,Spondylopathy in other infectious and parasitic diseases classified elsewhere,
Infection_of_bones_and_joints,M86,ICD10,Osteomyelitis,
Infection_of_bones_and_joints,M860,ICD10,Acute haematogenous osteomyelitis,
Infection_of_bones_and_joints,M861,ICD10,Other acute osteomyelitis,
Infection_of_bones_and_joints,M862,ICD10,Subacute osteomyelitis,
Infection_of_bones_and_joints,M863,ICD10,Chronic multifocal osteomyelitis,
Infection_of_bones_and_joints,M864,ICD10,Chronic osteomyelitis with draining sinus,
Infection_of_bones_and_joints,M865,ICD10,Other chronic haematogenous osteomyelitis,
Infection_of_bones_and_joints,M866,ICD10,Other chronic osteomyelitis,
Infection_of_bones_and_joints,M868,ICD10,Other osteomyelitis,
Infection_of_bones_and_joints,M869,ICD10,"Osteomyelitis, unspecified",
Infection_of_bones_and_joints,M86X,ICD10,Osteomyelitis,
Infection_of_bones_and_joints,M900,ICD10,Tuberculosis of bone,
Infection_of_bones_and_joints,M901,ICD10,Periostitis in other infectious diseases classified elsewhere,
Infection_of_bones_and_joints,M902,ICD10,Osteopathy in other infectious diseases classified elsewhere,
Infection_of_bones_and_joints,T847,ICD10,"Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts",
Infection_of_bones_and_joints,6803002,SNOMED,Salmonella osteomyelitis,
Infection_of_bones_and_joints,7587000,SNOMED,Acute osteomyelitis of shoulder region,
Infection_of_bones_and_joints,10188004,SNOMED,Acute osteomyelitis of the hand,
Infection_of_bones_and_joints,12890007,SNOMED,"Periostitis without osteomyelitis, of the ankle and foot",
Infection_of_bones_and_joints,13325005,SNOMED,Chronic osteomyelitis of the hand,
Infection_of_bones_and_joints,17653001,SNOMED,Tuberculosis of bones and joints,
Infection_of_bones_and_joints,19956000,SNOMED,Acute osteomyelitis of forearm,
Infection_of_bones_and_joints,20358003,SNOMED,Pyogenic arthritis of ankle,
Infection_of_bones_and_joints,28769004,SNOMED,Osteomyelitis of ankle AND/OR foot,
Infection_of_bones_and_joints,32392003,SNOMED,Acute osteomyelitis of jaw,
Infection_of_bones_and_joints,34934005,SNOMED,Pyogenic arthritis of multiple sites,
Infection_of_bones_and_joints,35984006,SNOMED,Tuberculosis of spine (Pott's),
Infection_of_bones_and_joints,35984006,SNOMED,Tuberculosis of vertebral column,
Infection_of_bones_and_joints,36678001,SNOMED,Pyogenic arthritis of the shoulder region,
Infection_of_bones_and_joints,38297003,SNOMED,Chronic osteomyelitis of jaw,
Infection_of_bones_and_joints,40970001,SNOMED,Chronic osteomyelitis,
Infection_of_bones_and_joints,40970001,SNOMED,Chronic osteomyelitis of unspecified site,
Infection_of_bones_and_joints,40970001,SNOMED,Chronic osteomyelitis of other specified site,
Infection_of_bones_and_joints,40970001,SNOMED,Chronic osteomyelitis NOS,
Infection_of_bones_and_joints,40970001,SNOMED,[X]Other chronic haematogenous osteomyelitis,
Infection_of_bones_and_joints,40970001,SNOMED,[X]Other chronic osteomyelitis,
Infection_of_bones_and_joints,44743006,SNOMED,Gonococcal joint infection,
Infection_of_bones_and_joints,44743006,SNOMED,Gonococcal joint infection NOS,
Infection_of_bones_and_joints,55083007,SNOMED,Periostitis of lower leg,
Infection_of_bones_and_joints,59867002,SNOMED,Acute osteomyelitis of multiple sites,
Infection_of_bones_and_joints,60168000,SNOMED,Osteomyelitis,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of unspecified site,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the shoulder region,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the upper arm,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the forearm,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the hand,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the pelvic region and thigh,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of the lower leg,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of other specified site,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis of multiple sites,
Infection_of_bones_and_joints,60168000,SNOMED,Unspecified osteomyelitis NOS,
Infection_of_bones_and_joints,60168000,SNOMED,[X]Other acute osteomyelitis,
Infection_of_bones_and_joints,60168000,SNOMED,[X]Other osteomyelitis,
Infection_of_bones_and_joints,60684003,SNOMED,SAPHO syndrome,
Infection_of_bones_and_joints,61112000,SNOMED,Pyogenic arthritis of the hand,
Infection_of_bones_and_joints,65875003,SNOMED,Orbital osteomyelitis,
Infection_of_bones_and_joints,66634003,SNOMED,Chronic osteomyelitis of multiple sites,
Infection_of_bones_and_joints,67322009,SNOMED,Subacute osteomyelitis,
Infection_of_bones_and_joints,67322009,SNOMED,Subacute osteomyelitis,
Infection_of_bones_and_joints,75886002,SNOMED,Garre's sclerosing osteomyelitis,
Infection_of_bones_and_joints,80507005,SNOMED,Acute osteomyelitis of pelvic region,
Infection_of_bones_and_joints,80507005,SNOMED,Acute osteomyelitis-pelvis,
Infection_of_bones_and_joints,87415007,SNOMED,Osteomyelitis of jaw,
Infection_of_bones_and_joints,111253001,SNOMED,Infection of bone,
Infection_of_bones_and_joints,111253001,SNOMED,Bone infection,
Infection_of_bones_and_joints,111253001,SNOMED,Bone infection,
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of unspecified site",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the shoulder region",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the upper arm",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the forearm",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the hand",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the pelvic/thigh",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of the lower leg",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of ankle and foot",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of other specified site",
Infection_of_bones_and_joints,111253001,SNOMED,"Bone infection NOS, of multiple sites",
Infection_of_bones_and_joints,111253001,SNOMED,Bone infection NOS,
Infection_of_bones_and_joints,187137009,SNOMED,Echinococcus granulosus infection of bone,
Infection_of_bones_and_joints,187255005,SNOMED,Late effects of tuberculosis of bones and joints,
Infection_of_bones_and_joints,187255005,SNOMED,[X]Sequelae of tuberculosis of bones and joints,
Infection_of_bones_and_joints,202698007,SNOMED,Brucella spondylitis,
Infection_of_bones_and_joints,202699004,SNOMED,Enterobacterial spondylitis,
Infection_of_bones_and_joints,202756004,SNOMED,Infection of intervertebral disc - pyogenic,
Infection_of_bones_and_joints,203153007,SNOMED,Acute osteomyelitis of the lower leg,
Infection_of_bones_and_joints,203157008,SNOMED,Acute osteomyelitis-cervical spine,
Infection_of_bones_and_joints,203158003,SNOMED,Acute osteomyelitis-thoracic spine,
Infection_of_bones_and_joints,203159006,SNOMED,Acute osteomyelitis-lumbar spine,
Infection_of_bones_and_joints,203160001,SNOMED,Acute osteomyelitis-sacrum,
Infection_of_bones_and_joints,203161002,SNOMED,Acute osteomyelitis-coccyx,
Infection_of_bones_and_joints,203162009,SNOMED,Acute osteomyelitis-clavicle,
Infection_of_bones_and_joints,203164005,SNOMED,Acute osteomyelitis of the upper arm,
Infection_of_bones_and_joints,203164005,SNOMED,Acute osteomyelitis-humerus,
Infection_of_bones_and_joints,203165006,SNOMED,Acute osteomyelitis-radius,
Infection_of_bones_and_joints,203166007,SNOMED,Acute osteomyelitis-ulna,
Infection_of_bones_and_joints,203167003,SNOMED,Acute osteomyelitis-carpal bone,
Infection_of_bones_and_joints,203168008,SNOMED,Acute osteomyelitis-metacarpal,
Infection_of_bones_and_joints,203169000,SNOMED,Acute osteomyelitis-phalanx of finger/thumb,
Infection_of_bones_and_joints,203170004,SNOMED,Thigh acute osteomyelitis,
Infection_of_bones_and_joints,203170004,SNOMED,Acute osteomyelitis-femur,
Infection_of_bones_and_joints,203171000,SNOMED,Acute osteomyelitis-patella,
Infection_of_bones_and_joints,203172007,SNOMED,Acute osteomyelitis-tibia,
Infection_of_bones_and_joints,203173002,SNOMED,Acute osteomyelitis-fibula,
Infection_of_bones_and_joints,203174008,SNOMED,Acute osteomyelitis-calcaneum,
Infection_of_bones_and_joints,203175009,SNOMED,Acute osteomyelitis-talus,
Infection_of_bones_and_joints,203177001,SNOMED,Acute osteomyelitis-metatarsal,
Infection_of_bones_and_joints,203178006,SNOMED,Acute osteomyelitis-phalanx of toe,
Infection_of_bones_and_joints,203179003,SNOMED,Acute haematogenous osteomyelitis,
Infection_of_bones_and_joints,203184009,SNOMED,Chronic osteomyelitis of the shoulder region,
Infection_of_bones_and_joints,203185005,SNOMED,Chronic osteomyelitis of the upper arm,
Infection_of_bones_and_joints,203186006,SNOMED,Chronic osteomyelitis of the forearm,
Infection_of_bones_and_joints,203189004,SNOMED,Chronic osteomyelitis of the lower leg,
Infection_of_bones_and_joints,203193005,SNOMED,Chronic osteomyelitis-cervical spine,
Infection_of_bones_and_joints,203194004,SNOMED,Chronic osteomyelitis-thoracic spine,
Infection_of_bones_and_joints,203195003,SNOMED,Chronic osteomyelitis-lumbar spine,
Infection_of_bones_and_joints,203196002,SNOMED,Chronic osteomyelitis-sacrum,
Infection_of_bones_and_joints,203197006,SNOMED,Chronic osteomyelitis-coccyx,
Infection_of_bones_and_joints,203241002,SNOMED,Osteomyelitis of vertebra,
Infection_of_bones_and_joints,203245006,SNOMED,Periostitis without osteomyelitis,
Infection_of_bones_and_joints,203245006,SNOMED,"Periostitis without osteomyelitis, of unspecified site",
Infection_of_bones_and_joints,203245006,SNOMED,"Periostitis without osteomyelitis, of the shoulder region",
Infection_of_bones_and_joints,203245006,SNOMED,"Periostitis without osteomyelitis, of the upper arm",
Infection_of_bones_and_joints,203245006,SNOMED,"Periostitis without osteomyelitis, of other specified site",
Infection_of_bones_and_joints,203245006,SNOMED,"Periostitis without osteomyelitis, of multiple sites",
Infection_of_bones_and_joints,203245006,SNOMED,Periostitis without osteomyelitis NOS,
Infection_of_bones_and_joints,203249000,SNOMED,"Periostitis without osteomyelitis, of the forearm",
Infection_of_bones_and_joints,203250000,SNOMED,"Periostitis without osteomyelitis, of the hand",
Infection_of_bones_and_joints,203251001,SNOMED,"Periostitis without osteomyelitis, of the pelvic region and thigh",
Infection_of_bones_and_joints,203297004,SNOMED,Subacute osteomyelitis-thoracic spine,
Infection_of_bones_and_joints,203299001,SNOMED,Subacute osteomyelitis-sacrum,
Infection_of_bones_and_joints,213126000,SNOMED,Infection of bone graft,
Infection_of_bones_and_joints,213127009,SNOMED,Infection of bone allograft,
Infection_of_bones_and_joints,239777004,SNOMED,Knee pyogenic arthritis,
Infection_of_bones_and_joints,239778009,SNOMED,Wrist pyogenic arthritis,
Infection_of_bones_and_joints,239779001,SNOMED,Pyogenic arthritis of the upper arm,
Infection_of_bones_and_joints,239779001,SNOMED,Elbow pyogenic arthritis,
Infection_of_bones_and_joints,240142002,SNOMED,Foot - acute osteomyelitis,
Infection_of_bones_and_joints,240142002,SNOMED,Acute osteomyelitis of foot,
Infection_of_bones_and_joints,240143007,SNOMED,Ankle - acute osteomyelitis,
Infection_of_bones_and_joints,240147008,SNOMED,Foot - chronic osteomyelitis,
Infection_of_bones_and_joints,240148003,SNOMED,Ankle - chronic osteomyelitis,
Infection_of_bones_and_joints,240149006,SNOMED,Thigh - chronic osteomyelitis,
Infection_of_bones_and_joints,240150006,SNOMED,Pelvis - chronic osteomyelitis,
Infection_of_bones_and_joints,240151005,SNOMED,Chronic multifocal osteomyelitis,
Infection_of_bones_and_joints,240152003,SNOMED,Chronic osteomyelitis with draining sinus,
Infection_of_bones_and_joints,267879008,SNOMED,Pyogenic arthritis of the forearm,
Infection_of_bones_and_joints,267880006,SNOMED,Pyogenic arthritis of the pelvic region and thigh,
Infection_of_bones_and_joints,267881005,SNOMED,Pyogenic arthritis of the lower leg,
Infection_of_bones_and_joints,267882003,SNOMED,Pyogenic arthritis of the ankle and foot,
Infection_of_bones_and_joints,268016009,SNOMED,Acute osteomyelitis of the pelvic region and thigh,
Infection_of_bones_and_joints,268017000,SNOMED,Acute osteomyelitis of the ankle and foot,
Infection_of_bones_and_joints,268018005,SNOMED,Chronic osteomyelitis of the pelvic region and thigh,
Infection_of_bones_and_joints,268019002,SNOMED,Chronic osteomyelitis of the ankle and foot,
Infection_of_bones_and_joints,283688006,SNOMED,Osseous cryptococcosis,
Infection_of_bones_and_joints,287052003,SNOMED,Acute osteomyelitis of hip,
Infection_of_bones_and_joints,372939007,SNOMED,Pyogenic arthritis,
Infection_of_bones_and_joints,372939007,SNOMED,Pyogenic arthritis of unspecified site,
Infection_of_bones_and_joints,372939007,SNOMED,Pyogenic arthritis of other specified sites,
Infection_of_bones_and_joints,372939007,SNOMED,Pyogenic arthritis NOS,
Infection_of_bones_and_joints,372941008,SNOMED,Hip pyogenic arthritis,
Infection_of_bones_and_joints,409780002,SNOMED,Acute osteomyelitis,
Infection_of_bones_and_joints,409780002,SNOMED,Acute bone infection,
Infection_of_bones_and_joints,409780002,SNOMED,Acute osteomyelitis of unspecified site,
Infection_of_bones_and_joints,409780002,SNOMED,Acute osteomyelitis of other specified site,
Infection_of_bones_and_joints,409780002,SNOMED,Acute osteomyelitis NOS,
Intervertebral_disc_disorders,M50,ICD10,Cervical disc disorders,
Intervertebral_disc_disorders,M501,ICD10,Cervical disc disorder with radiculopathy,
Intervertebral_disc_disorders,M502,ICD10,Other cervical disc displacement,
Intervertebral_disc_disorders,M503,ICD10,Other cervical disc degeneration,
Intervertebral_disc_disorders,M508,ICD10,Other cervical disc disorders,
